Line Text,Bounding Box,Word Text,Word Bounding Polygon,Confidence
good income to the family. A,"[{'x': 80, 'y': 1402}, {'x': 733, 'y': 1399}, {'x': 733, 'y': 1451}, {'x': 80, 'y': 1455}]",the,"[{'x': 450, 'y': 1401}, {'x': 525, 'y': 1400}, {'x': 522, 'y': 1452}, {'x': 448, 'y': 1453}]",0.9990
good income to the family. A,"[{'x': 80, 'y': 1402}, {'x': 733, 'y': 1399}, {'x': 733, 'y': 1451}, {'x': 80, 'y': 1455}]",family.,"[{'x': 536, 'y': 1400}, {'x': 691, 'y': 1400}, {'x': 688, 'y': 1451}, {'x': 534, 'y': 1452}]",0.9910
good income to the family. A,"[{'x': 80, 'y': 1402}, {'x': 733, 'y': 1399}, {'x': 733, 'y': 1451}, {'x': 80, 'y': 1455}]",A,"[{'x': 701, 'y': 1400}, {'x': 728, 'y': 1400}, {'x': 725, 'y': 1451}, {'x': 699, 'y': 1451}]",0.9940
formal employee contract will be,"[{'x': 80, 'y': 1461}, {'x': 829, 'y': 1459}, {'x': 829, 'y': 1512}, {'x': 80, 'y': 1515}]",formal,"[{'x': 82, 'y': 1462}, {'x': 228, 'y': 1461}, {'x': 227, 'y': 1514}, {'x': 80, 'y': 1516}]",0.9970
formal employee contract will be,"[{'x': 80, 'y': 1461}, {'x': 829, 'y': 1459}, {'x': 829, 'y': 1512}, {'x': 80, 'y': 1515}]",employee,"[{'x': 238, 'y': 1461}, {'x': 460, 'y': 1460}, {'x': 459, 'y': 1513}, {'x': 237, 'y': 1514}]",0.9950
formal employee contract will be,"[{'x': 80, 'y': 1461}, {'x': 829, 'y': 1459}, {'x': 829, 'y': 1512}, {'x': 80, 'y': 1515}]",contract,"[{'x': 474, 'y': 1460}, {'x': 669, 'y': 1460}, {'x': 669, 'y': 1512}, {'x': 474, 'y': 1513}]",0.9950
formal employee contract will be,"[{'x': 80, 'y': 1461}, {'x': 829, 'y': 1459}, {'x': 829, 'y': 1512}, {'x': 80, 'y': 1515}]",will,"[{'x': 680, 'y': 1460}, {'x': 753, 'y': 1460}, {'x': 752, 'y': 1512}, {'x': 679, 'y': 1512}]",0.9930
formal employee contract will be,"[{'x': 80, 'y': 1461}, {'x': 829, 'y': 1459}, {'x': 829, 'y': 1512}, {'x': 80, 'y': 1515}]",be,"[{'x': 763, 'y': 1460}, {'x': 821, 'y': 1460}, {'x': 821, 'y': 1512}, {'x': 763, 'y': 1512}]",0.9980
issued after completing 4 working,"[{'x': 82, 'y': 1520}, {'x': 861, 'y': 1521}, {'x': 861, 'y': 1575}, {'x': 82, 'y': 1573}]",issued,"[{'x': 84, 'y': 1520}, {'x': 227, 'y': 1521}, {'x': 226, 'y': 1574}, {'x': 82, 'y': 1574}]",0.9950
issued after completing 4 working,"[{'x': 82, 'y': 1520}, {'x': 861, 'y': 1521}, {'x': 861, 'y': 1575}, {'x': 82, 'y': 1573}]",after,"[{'x': 242, 'y': 1521}, {'x': 351, 'y': 1521}, {'x': 350, 'y': 1574}, {'x': 241, 'y': 1574}]",0.9980
issued after completing 4 working,"[{'x': 82, 'y': 1520}, {'x': 861, 'y': 1521}, {'x': 861, 'y': 1575}, {'x': 82, 'y': 1573}]",completing,"[{'x': 361, 'y': 1521}, {'x': 617, 'y': 1521}, {'x': 616, 'y': 1575}, {'x': 360, 'y': 1574}]",0.9940
issued after completing 4 working,"[{'x': 82, 'y': 1520}, {'x': 861, 'y': 1521}, {'x': 861, 'y': 1575}, {'x': 82, 'y': 1573}]",4,"[{'x': 635, 'y': 1521}, {'x': 663, 'y': 1521}, {'x': 662, 'y': 1575}, {'x': 635, 'y': 1575}]",0.9970
issued after completing 4 working,"[{'x': 82, 'y': 1520}, {'x': 861, 'y': 1521}, {'x': 861, 'y': 1575}, {'x': 82, 'y': 1573}]",working,"[{'x': 674, 'y': 1521}, {'x': 856, 'y': 1521}, {'x': 856, 'y': 1576}, {'x': 674, 'y': 1575}]",0.9940
days. Benefits: Paid annual leave:,"[{'x': 78, 'y': 1579}, {'x': 838, 'y': 1580}, {'x': 838, 'y': 1632}, {'x': 78, 'y': 1632}]",days.,"[{'x': 79, 'y': 1581}, {'x': 206, 'y': 1580}, {'x': 207, 'y': 1633}, {'x': 80, 'y': 1633}]",0.9940
days. Benefits: Paid annual leave:,"[{'x': 78, 'y': 1579}, {'x': 838, 'y': 1580}, {'x': 838, 'y': 1632}, {'x': 78, 'y': 1632}]",Benefits:,"[{'x': 216, 'y': 1580}, {'x': 420, 'y': 1580}, {'x': 420, 'y': 1632}, {'x': 217, 'y': 1633}]",0.9930
days. Benefits: Paid annual leave:,"[{'x': 78, 'y': 1579}, {'x': 838, 'y': 1580}, {'x': 838, 'y': 1632}, {'x': 78, 'y': 1632}]",Paid,"[{'x': 430, 'y': 1580}, {'x': 523, 'y': 1580}, {'x': 523, 'y': 1632}, {'x': 430, 'y': 1632}]",0.9920
days. Benefits: Paid annual leave:,"[{'x': 78, 'y': 1579}, {'x': 838, 'y': 1580}, {'x': 838, 'y': 1632}, {'x': 78, 'y': 1632}]",annual,"[{'x': 544, 'y': 1581}, {'x': 691, 'y': 1582}, {'x': 690, 'y': 1631}, {'x': 544, 'y': 1632}]",0.9950
days. Benefits: Paid annual leave:,"[{'x': 78, 'y': 1579}, {'x': 838, 'y': 1580}, {'x': 838, 'y': 1632}, {'x': 78, 'y': 1632}]",leave:,"[{'x': 701, 'y': 1582}, {'x': 838, 'y': 1583}, {'x': 837, 'y': 1631}, {'x': 700, 'y': 1631}]",0.9940
in addition to statutory holidays,"[{'x': 78, 'y': 1640}, {'x': 805, 'y': 1640}, {'x': 805, 'y': 1695}, {'x': 78, 'y': 1694}]",in,"[{'x': 80, 'y': 1642}, {'x': 119, 'y': 1641}, {'x': 117, 'y': 1693}, {'x': 79, 'y': 1693}]",0.9990
in addition to statutory holidays,"[{'x': 78, 'y': 1640}, {'x': 805, 'y': 1640}, {'x': 805, 'y': 1695}, {'x': 78, 'y': 1694}]",addition,"[{'x': 134, 'y': 1641}, {'x': 315, 'y': 1640}, {'x': 313, 'y': 1695}, {'x': 132, 'y': 1693}]",0.9930
in addition to statutory holidays,"[{'x': 78, 'y': 1640}, {'x': 805, 'y': 1640}, {'x': 805, 'y': 1695}, {'x': 78, 'y': 1694}]",to,"[{'x': 330, 'y': 1640}, {'x': 376, 'y': 1640}, {'x': 374, 'y': 1696}, {'x': 329, 'y': 1695}]",0.9990
in addition to statutory holidays,"[{'x': 78, 'y': 1640}, {'x': 805, 'y': 1640}, {'x': 805, 'y': 1695}, {'x': 78, 'y': 1694}]",statutory,"[{'x': 394, 'y': 1640}, {'x': 597, 'y': 1640}, {'x': 595, 'y': 1696}, {'x': 393, 'y': 1696}]",0.9950
in addition to statutory holidays,"[{'x': 78, 'y': 1640}, {'x': 805, 'y': 1640}, {'x': 805, 'y': 1695}, {'x': 78, 'y': 1694}]",holidays,"[{'x': 608, 'y': 1640}, {'x': 804, 'y': 1641}, {'x': 802, 'y': 1695}, {'x': 607, 'y': 1696}]",0.9950
such as maternity leave and,"[{'x': 81, 'y': 1701}, {'x': 720, 'y': 1701}, {'x': 720, 'y': 1751}, {'x': 81, 'y': 1752}]",such,"[{'x': 82, 'y': 1702}, {'x': 186, 'y': 1702}, {'x': 186, 'y': 1753}, {'x': 82, 'y': 1752}]",0.9900
such as maternity leave and,"[{'x': 81, 'y': 1701}, {'x': 720, 'y': 1701}, {'x': 720, 'y': 1751}, {'x': 81, 'y': 1752}]",as,"[{'x': 203, 'y': 1702}, {'x': 259, 'y': 1702}, {'x': 259, 'y': 1753}, {'x': 203, 'y': 1753}]",0.9900
such as maternity leave and,"[{'x': 81, 'y': 1701}, {'x': 720, 'y': 1701}, {'x': 720, 'y': 1751}, {'x': 81, 'y': 1752}]",maternity,"[{'x': 269, 'y': 1702}, {'x': 486, 'y': 1702}, {'x': 486, 'y': 1753}, {'x': 269, 'y': 1753}]",0.9950
such as maternity leave and,"[{'x': 81, 'y': 1701}, {'x': 720, 'y': 1701}, {'x': 720, 'y': 1751}, {'x': 81, 'y': 1752}]",leave,"[{'x': 496, 'y': 1702}, {'x': 617, 'y': 1702}, {'x': 617, 'y': 1752}, {'x': 496, 'y': 1753}]",0.9980
such as maternity leave and,"[{'x': 81, 'y': 1701}, {'x': 720, 'y': 1701}, {'x': 720, 'y': 1751}, {'x': 81, 'y': 1752}]",and,"[{'x': 635, 'y': 1702}, {'x': 713, 'y': 1702}, {'x': 713, 'y': 1751}, {'x': 635, 'y': 1752}]",0.9980
paternity leave. Regular,"[{'x': 83, 'y': 1761}, {'x': 622, 'y': 1760}, {'x': 622, 'y': 1813}, {'x': 83, 'y': 1814}]",paternity,"[{'x': 83, 'y': 1761}, {'x': 285, 'y': 1763}, {'x': 284, 'y': 1815}, {'x': 83, 'y': 1815}]",0.9950
paternity leave. Regular,"[{'x': 83, 'y': 1761}, {'x': 622, 'y': 1760}, {'x': 622, 'y': 1813}, {'x': 83, 'y': 1814}]",leave.,"[{'x': 296, 'y': 1763}, {'x': 433, 'y': 1763}, {'x': 432, 'y': 1814}, {'x': 295, 'y': 1814}]",0.9930
paternity leave. Regular,"[{'x': 83, 'y': 1761}, {'x': 622, 'y': 1760}, {'x': 622, 'y': 1813}, {'x': 83, 'y': 1814}]",Regular,"[{'x': 443, 'y': 1763}, {'x': 621, 'y': 1760}, {'x': 620, 'y': 1813}, {'x': 442, 'y': 1814}]",0.9960
employees are entitled to 5-15,"[{'x': 81, 'y': 1822}, {'x': 779, 'y': 1818}, {'x': 780, 'y': 1870}, {'x': 81, 'y': 1874}]",employees,"[{'x': 82, 'y': 1824}, {'x': 331, 'y': 1821}, {'x': 331, 'y': 1874}, {'x': 82, 'y': 1874}]",0.9940
employees are entitled to 5-15,"[{'x': 81, 'y': 1822}, {'x': 779, 'y': 1818}, {'x': 780, 'y': 1870}, {'x': 81, 'y': 1874}]",are,"[{'x': 342, 'y': 1821}, {'x': 410, 'y': 1821}, {'x': 409, 'y': 1874}, {'x': 342, 'y': 1874}]",0.9990
employees are entitled to 5-15,"[{'x': 81, 'y': 1822}, {'x': 779, 'y': 1818}, {'x': 780, 'y': 1870}, {'x': 81, 'y': 1874}]",entitled,"[{'x': 425, 'y': 1821}, {'x': 595, 'y': 1819}, {'x': 594, 'y': 1873}, {'x': 424, 'y': 1874}]",0.9940
employees are entitled to 5-15,"[{'x': 81, 'y': 1822}, {'x': 779, 'y': 1818}, {'x': 780, 'y': 1870}, {'x': 81, 'y': 1874}]",to,"[{'x': 610, 'y': 1819}, {'x': 653, 'y': 1819}, {'x': 652, 'y': 1872}, {'x': 609, 'y': 1872}]",0.9980
employees are entitled to 5-15,"[{'x': 81, 'y': 1822}, {'x': 779, 'y': 1818}, {'x': 780, 'y': 1870}, {'x': 81, 'y': 1874}]",5-15,"[{'x': 671, 'y': 1819}, {'x': 773, 'y': 1818}, {'x': 772, 'y': 1870}, {'x': 670, 'y': 1872}]",0.9910
days of paid annual leave.If you,"[{'x': 80, 'y': 1881}, {'x': 801, 'y': 1880}, {'x': 801, 'y': 1934}, {'x': 80, 'y': 1935}]",days,"[{'x': 81, 'y': 1882}, {'x': 190, 'y': 1882}, {'x': 190, 'y': 1935}, {'x': 81, 'y': 1935}]",0.9930
days of paid annual leave.If you,"[{'x': 80, 'y': 1881}, {'x': 801, 'y': 1880}, {'x': 801, 'y': 1934}, {'x': 80, 'y': 1935}]",of,"[{'x': 201, 'y': 1882}, {'x': 250, 'y': 1881}, {'x': 250, 'y': 1935}, {'x': 201, 'y': 1935}]",0.9990
days of paid annual leave.If you,"[{'x': 80, 'y': 1881}, {'x': 801, 'y': 1880}, {'x': 801, 'y': 1934}, {'x': 80, 'y': 1935}]",paid,"[{'x': 261, 'y': 1881}, {'x': 356, 'y': 1881}, {'x': 355, 'y': 1935}, {'x': 261, 'y': 1935}]",0.9930
days of paid annual leave.If you,"[{'x': 80, 'y': 1881}, {'x': 801, 'y': 1880}, {'x': 801, 'y': 1934}, {'x': 80, 'y': 1935}]",annual,"[{'x': 374, 'y': 1881}, {'x': 523, 'y': 1881}, {'x': 522, 'y': 1935}, {'x': 374, 'y': 1935}]",0.9930
days of paid annual leave.If you,"[{'x': 80, 'y': 1881}, {'x': 801, 'y': 1880}, {'x': 801, 'y': 1934}, {'x': 80, 'y': 1935}]",leave.If,"[{'x': 533, 'y': 1881}, {'x': 699, 'y': 1881}, {'x': 698, 'y': 1935}, {'x': 532, 'y': 1935}]",0.7120
days of paid annual leave.If you,"[{'x': 80, 'y': 1881}, {'x': 801, 'y': 1880}, {'x': 801, 'y': 1934}, {'x': 80, 'y': 1935}]",you,"[{'x': 710, 'y': 1881}, {'x': 794, 'y': 1881}, {'x': 792, 'y': 1935}, {'x': 709, 'y': 1935}]",0.9940
"would like to join us, please","[{'x': 82, 'y': 1940}, {'x': 708, 'y': 1941}, {'x': 708, 'y': 1995}, {'x': 82, 'y': 1993}]",would,"[{'x': 82, 'y': 1943}, {'x': 217, 'y': 1941}, {'x': 216, 'y': 1994}, {'x': 82, 'y': 1993}]",0.9970
"would like to join us, please","[{'x': 82, 'y': 1940}, {'x': 708, 'y': 1941}, {'x': 708, 'y': 1995}, {'x': 82, 'y': 1993}]",like,"[{'x': 228, 'y': 1941}, {'x': 306, 'y': 1941}, {'x': 306, 'y': 1995}, {'x': 227, 'y': 1994}]",0.9930
"would like to join us, please","[{'x': 82, 'y': 1940}, {'x': 708, 'y': 1941}, {'x': 708, 'y': 1995}, {'x': 82, 'y': 1993}]",to,"[{'x': 321, 'y': 1941}, {'x': 365, 'y': 1941}, {'x': 365, 'y': 1995}, {'x': 321, 'y': 1995}]",0.9990
"would like to join us, please","[{'x': 82, 'y': 1940}, {'x': 708, 'y': 1941}, {'x': 708, 'y': 1995}, {'x': 82, 'y': 1993}]",join,"[{'x': 376, 'y': 1941}, {'x': 455, 'y': 1941}, {'x': 454, 'y': 1995}, {'x': 376, 'y': 1995}]",0.9930
"would like to join us, please","[{'x': 82, 'y': 1940}, {'x': 708, 'y': 1941}, {'x': 708, 'y': 1995}, {'x': 82, 'y': 1993}]","us,","[{'x': 470, 'y': 1941}, {'x': 543, 'y': 1942}, {'x': 542, 'y': 1995}, {'x': 469, 'y': 1995}]",0.9960
"would like to join us, please","[{'x': 82, 'y': 1940}, {'x': 708, 'y': 1941}, {'x': 708, 'y': 1995}, {'x': 82, 'y': 1993}]",please,"[{'x': 553, 'y': 1942}, {'x': 701, 'y': 1944}, {'x': 699, 'y': 1995}, {'x': 552, 'y': 1995}]",0.9930
contact the employer for more,"[{'x': 81, 'y': 2001}, {'x': 776, 'y': 2002}, {'x': 776, 'y': 2053}, {'x': 81, 'y': 2052}]",contact,"[{'x': 82, 'y': 2002}, {'x': 258, 'y': 2002}, {'x': 257, 'y': 2054}, {'x': 81, 'y': 2053}]",0.9970
contact the employer for more,"[{'x': 81, 'y': 2001}, {'x': 776, 'y': 2002}, {'x': 776, 'y': 2053}, {'x': 81, 'y': 2052}]",the,"[{'x': 268, 'y': 2002}, {'x': 341, 'y': 2002}, {'x': 340, 'y': 2054}, {'x': 267, 'y': 2054}]",0.9990
contact the employer for more,"[{'x': 81, 'y': 2001}, {'x': 776, 'y': 2002}, {'x': 776, 'y': 2053}, {'x': 81, 'y': 2052}]",employer,"[{'x': 355, 'y': 2002}, {'x': 571, 'y': 2002}, {'x': 570, 'y': 2054}, {'x': 354, 'y': 2054}]",0.9960
contact the employer for more,"[{'x': 81, 'y': 2001}, {'x': 776, 'y': 2002}, {'x': 776, 'y': 2053}, {'x': 81, 'y': 2052}]",for,"[{'x': 581, 'y': 2003}, {'x': 645, 'y': 2003}, {'x': 645, 'y': 2054}, {'x': 580, 'y': 2054}]",0.9990
contact the employer for more,"[{'x': 81, 'y': 2001}, {'x': 776, 'y': 2002}, {'x': 776, 'y': 2053}, {'x': 81, 'y': 2052}]",more,"[{'x': 655, 'y': 2003}, {'x': 775, 'y': 2003}, {'x': 775, 'y': 2053}, {'x': 655, 'y': 2054}]",0.9870
information by sending a text,"[{'x': 81, 'y': 2060}, {'x': 745, 'y': 2060}, {'x': 745, 'y': 2115}, {'x': 81, 'y': 2114}]",information,"[{'x': 83, 'y': 2060}, {'x': 339, 'y': 2062}, {'x': 338, 'y': 2115}, {'x': 82, 'y': 2115}]",0.9940
information by sending a text,"[{'x': 81, 'y': 2060}, {'x': 745, 'y': 2060}, {'x': 745, 'y': 2115}, {'x': 81, 'y': 2114}]",by,"[{'x': 354, 'y': 2062}, {'x': 409, 'y': 2062}, {'x': 408, 'y': 2115}, {'x': 353, 'y': 2115}]",0.9980
information by sending a text,"[{'x': 81, 'y': 2060}, {'x': 745, 'y': 2060}, {'x': 745, 'y': 2115}, {'x': 81, 'y': 2114}]",sending,"[{'x': 424, 'y': 2062}, {'x': 602, 'y': 2062}, {'x': 602, 'y': 2115}, {'x': 423, 'y': 2115}]",0.9980
information by sending a text,"[{'x': 81, 'y': 2060}, {'x': 745, 'y': 2060}, {'x': 745, 'y': 2115}, {'x': 81, 'y': 2114}]",a,"[{'x': 617, 'y': 2062}, {'x': 644, 'y': 2062}, {'x': 644, 'y': 2115}, {'x': 617, 'y': 2115}]",0.9980
information by sending a text,"[{'x': 81, 'y': 2060}, {'x': 745, 'y': 2060}, {'x': 745, 'y': 2115}, {'x': 81, 'y': 2114}]",text,"[{'x': 656, 'y': 2062}, {'x': 744, 'y': 2062}, {'x': 744, 'y': 2115}, {'x': 656, 'y': 2115}]",0.9930
message to the phone,"[{'x': 81, 'y': 2124}, {'x': 596, 'y': 2122}, {'x': 596, 'y': 2173}, {'x': 81, 'y': 2174}]",message,"[{'x': 83, 'y': 2126}, {'x': 286, 'y': 2125}, {'x': 284, 'y': 2173}, {'x': 82, 'y': 2174}]",0.9940
message to the phone,"[{'x': 81, 'y': 2124}, {'x': 596, 'y': 2122}, {'x': 596, 'y': 2173}, {'x': 81, 'y': 2174}]",to,"[{'x': 300, 'y': 2124}, {'x': 345, 'y': 2124}, {'x': 342, 'y': 2173}, {'x': 298, 'y': 2173}]",0.9990
message to the phone,"[{'x': 81, 'y': 2124}, {'x': 596, 'y': 2122}, {'x': 596, 'y': 2173}, {'x': 81, 'y': 2174}]",the,"[{'x': 358, 'y': 2124}, {'x': 432, 'y': 2123}, {'x': 430, 'y': 2173}, {'x': 356, 'y': 2173}]",0.9990
message to the phone,"[{'x': 81, 'y': 2124}, {'x': 596, 'y': 2122}, {'x': 596, 'y': 2173}, {'x': 81, 'y': 2174}]",phone,"[{'x': 446, 'y': 2123}, {'x': 591, 'y': 2122}, {'x': 588, 'y': 2174}, {'x': 443, 'y': 2173}]",0.9930
number:16022956837,"[{'x': 84, 'y': 2181}, {'x': 600, 'y': 2180}, {'x': 601, 'y': 2228}, {'x': 84, 'y': 2229}]",number:16022956837,"[{'x': 86, 'y': 2184}, {'x': 601, 'y': 2181}, {'x': 601, 'y': 2229}, {'x': 84, 'y': 2229}]",0.9890
+,"[{'x': 70, 'y': 2328}, {'x': 115, 'y': 2328}, {'x': 115, 'y': 2372}, {'x': 69, 'y': 2372}]",+,"[{'x': 81, 'y': 2328}, {'x': 106, 'y': 2328}, {'x': 106, 'y': 2372}, {'x': 81, 'y': 2372}]",0.9840
iMessage,"[{'x': 217, 'y': 2327}, {'x': 441, 'y': 2330}, {'x': 441, 'y': 2379}, {'x': 217, 'y': 2376}]",iMessage,"[{'x': 218, 'y': 2328}, {'x': 433, 'y': 2331}, {'x': 431, 'y': 2380}, {'x': 217, 'y': 2377}]",0.9520
